,time,temperature,windspeed,pressure,description,cloudiness
395,2023-03-12 03:12:26,8.86,7.72,1003.0,broken clouds,75
396,2023-03-12 03:32:24,8.95,8.23,1003.0,broken clouds,75
397,2023-03-12 04:12:26,8.84,5.66,1003.0,broken clouds,75
398,2023-03-12 04:35:27,8.72,7.72,1003.0,few clouds,20
399,2023-03-12 05:07:59,8.59,4.47,1003.0,broken clouds,75
400,2023-03-12 05:39:32,8.47,9.26,1003.0,broken clouds,75
401,2023-03-12 06:04:55,8.6,4.12,1003.0,broken clouds,75
402,2023-03-12 06:42:28,8.71,7.2,1003.0,broken clouds,75
403,2023-03-12 07:11:57,8.53,3.6,1003.0,broken clouds,75
404,2023-03-12 07:41:54,8.58,7.2,1003.0,broken clouds,75
405,2023-03-12 08:12:28,8.68,4.63,1003.0,broken clouds,75
406,2023-03-12 08:30:00,8.85,7.72,1003.0,broken clouds,75
407,2023-03-12 09:07:54,9.75,2.68,1003.0,overcast clouds,91
408,2023-03-12 09:38:15,9.94,6.69,1002.0,broken clouds,75
409,2023-03-12 10:09:24,9.99,3.6,1002.0,broken clouds,75
410,2023-03-12 10:37:22,9.99,5.14,1001.0,broken clouds,75
411,2023-03-12 11:07:37,9.99,5.14,1001.0,broken clouds,75
412,2023-03-12 11:38:01,9.99,7.2,1001.0,broken clouds,75
413,2023-03-12 12:10:01,9.99,6.17,1001.0,broken clouds,75
414,2023-03-12 12:40:33,9.99,8.23,1000.0,broken clouds,75
415,2023-03-12 13:08:07,9.99,7.72,999.0,broken clouds,75
416,2023-03-12 13:32:38,9.99,9.26,998.0,broken clouds,75
417,2023-03-12 14:11:37,9.99,7.2,998.0,broken clouds,75
418,2023-03-12 14:38:07,9.99,9.26,997.0,broken clouds,75
419,2023-03-12 15:06:08,9.99,5.66,997.0,broken clouds,75
420,2023-03-12 15:39:14,9.99,9.26,996.0,broken clouds,75
421,2023-03-12 16:07:13,9.99,7.2,995.0,broken clouds,75
422,2023-03-12 16:42:31,9.99,8.75,994.0,light rain,75
423,2023-03-12 17:09:28,9.99,6.69,994.0,light rain,75
424,2023-03-12 17:37:11,9.99,7.2,993.0,light rain,75
425,2023-03-12 18:00:37,9.99,4.63,992.0,light rain,75
426,2023-03-12 18:37:38,9.99,5.14,991.0,light rain,75
427,2023-03-12 19:06:57,9.99,3.09,990.0,light rain,75
428,2023-03-12 19:38:38,9.99,3.6,989.0,moderate rain,75
429,2023-03-12 20:10:17,9.99,3.6,988.0,moderate rain,75
430,2023-03-12 20:40:07,9.99,7.2,988.0,broken clouds,75
431,2023-03-12 21:12:33,9.99,2.06,987.0,broken clouds,75
432,2023-03-12 21:41:32,9.99,7.72,986.0,broken clouds,75
433,2023-03-12 21:59:08,9.99,7.72,986.0,moderate rain,75
434,2023-03-12 22:34:13,9.99,10.29,984.0,light rain,75
435,2023-03-12 23:12:34,9.99,5.14,984.0,broken clouds,75
436,2023-03-12 23:30:49,9.99,12.35,983.0,broken clouds,75
437,2023-03-13 00:08:14,9.99,5.66,982.0,moderate rain,75
438,2023-03-13 00:42:34,9.99,9.77,981.0,light intensity shower rain,75
439,2023-03-13 01:12:35,9.99,6.69,980.0,broken clouds,75
440,2023-03-13 01:35:04,9.99,11.32,980.0,broken clouds,75
441,2023-03-13 02:12:35,9.99,7.2,980.0,broken clouds,75
442,2023-03-13 02:42:35,9.99,10.8,980.0,broken clouds,75
443,2023-03-13 03:04:17,9.99,7.6,978.0,broken clouds,75
444,2023-03-13 03:42:36,9.99,11.32,978.0,light rain,75
445,2023-03-13 04:10:48,9.99,7.6,978.0,light rain,75
446,2023-03-13 04:31:58,9.99,10.29,977.0,light intensity shower rain,75
447,2023-03-13 05:09:26,9.99,9.26,977.0,light intensity shower rain,75
448,2023-03-13 05:35:47,9.99,9.77,977.0,light intensity shower rain,75
449,2023-03-13 06:06:54,9.99,6.71,976.0,moderate rain,75
450,2023-03-13 06:35:10,9.99,10.29,976.0,broken clouds,75
451,2023-03-13 07:09:10,9.99,7.2,976.0,broken clouds,75
452,2023-03-13 07:42:37,9.99,10.29,976.0,broken clouds,75
453,2023-03-13 08:05:22,9.99,6.17,976.0,broken clouds,75
454,2023-03-13 08:35:56,9.99,9.77,977.0,broken clouds,75
455,2023-03-13 09:06:59,9.99,9.77,977.0,broken clouds,75
456,2023-03-13 09:37:06,9.99,5.66,977.0,broken clouds,75
457,2023-03-13 10:10:15,9.99,10.29,977.0,light intensity drizzle,75
458,2023-03-13 10:42:38,9.99,8.75,977.0,broken clouds,75
459,2023-03-13 11:12:19,9.99,8.75,977.0,broken clouds,75
460,2023-03-13 11:35:37,9.99,9.26,977.0,light intensity drizzle,75
461,2023-03-13 12:05:53,9.99,8.75,978.0,broken clouds,75
462,2023-03-13 12:37:50,9.99,10.8,978.0,broken clouds,75
463,2023-03-13 13:11:59,9.99,11.83,978.0,broken clouds,75
464,2023-03-13 13:39:23,9.99,10.8,977.0,light intensity drizzle rain,75
465,2023-03-13 14:07:30,9.99,10.29,978.0,light intensity shower rain,75
466,2023-03-13 14:36:31,9.99,8.23,978.0,light intensity shower rain,75
467,2023-03-13 15:12:35,9.94,7.2,980.0,broken clouds,75
468,2023-03-13 15:38:40,9.68,5.66,981.0,broken clouds,75
469,2023-03-13 16:07:37,8.89,6.69,981.0,light intensity shower rain,75
470,2023-03-13 16:36:07,8.65,6.17,983.0,light rain,75
471,2023-03-13 17:07:24,8.44,6.17,983.0,broken clouds,75
472,2023-03-13 17:38:08,8.2,7.72,983.0,broken clouds,75
473,2023-03-13 18:12:17,7.63,7.2,984.0,broken clouds,75
474,2023-03-13 18:42:38,7.27,7.2,985.0,broken clouds,75
475,2023-03-13 19:10:03,6.88,6.71,986.0,scattered clouds,40
476,2023-03-13 19:40:50,6.27,6.17,987.0,scattered clouds,40
477,2023-03-13 20:05:48,6.0,7.6,988.0,scattered clouds,40
478,2023-03-13 20:36:30,5.64,7.72,988.0,scattered clouds,40
479,2023-03-13 21:08:17,5.16,7.72,989.0,scattered clouds,40
480,2023-03-13 21:39:10,4.74,5.66,990.0,few clouds,20
481,2023-03-13 22:10:48,4.53,6.71,990.0,few clouds,20
482,2023-03-13 22:30:11,4.28,7.2,990.0,few clouds,20
483,2023-03-13 23:04:10,3.85,7.2,992.0,few clouds,20
484,2023-03-13 23:37:20,3.61,6.71,992.0,few clouds,20
485,2023-03-14 00:12:43,3.35,6.71,993.0,few clouds,20
486,2023-03-14 00:35:41,3.12,6.17,994.0,scattered clouds,40
487,2023-03-14 01:06:27,3.09,6.17,994.0,few clouds,20
488,2023-03-14 01:41:14,3.36,5.66,994.0,light rain,75
489,2023-03-14 02:07:41,3.1,6.69,994.0,broken clouds,75
490,2023-03-14 02:42:44,2.25,7.72,996.0,broken clouds,75
491,2023-03-14 03:12:44,2.05,6.71,996.0,light intensity shower rain,75
492,2023-03-14 03:37:19,2.55,5.66,998.0,light rain,75
493,2023-03-14 04:12:45,2.17,3.6,999.0,broken clouds,75
494,2023-03-14 04:33:27,2.21,4.12,998.0,broken clouds,75
495,2023-03-14 05:07:42,1.96,5.14,998.0,broken clouds,75
496,2023-03-14 05:39:28,1.58,5.14,1001.0,broken clouds,75
497,2023-03-14 06:12:45,1.23,5.14,1002.0,scattered clouds,40
498,2023-03-14 06:42:45,1.23,5.14,1003.0,scattered clouds,40
499,2023-03-14 07:06:45,1.28,4.12,1004.0,scattered clouds,40
500,2023-03-14 07:39:09,1.55,4.63,1005.0,few clouds,20
501,2023-03-14 08:10:46,1.66,4.12,1005.0,few clouds,20
502,2023-03-14 08:38:11,2.54,5.66,1004.0,few clouds,20
503,2023-03-14 09:03:25,2.98,6.17,1004.0,broken clouds,75
504,2023-03-14 09:41:35,3.85,7.2,1006.0,scattered clouds,40
505,2023-03-14 10:02:00,4.43,6.17,1007.0,scattered clouds,40
506,2023-03-14 10:34:42,5.16,7.2,1007.0,scattered clouds,40
507,2023-03-14 11:04:14,5.43,8.23,1007.0,broken clouds,75
508,2023-03-14 11:39:48,6.76,8.75,1008.0,broken clouds,75
509,2023-03-14 12:05:16,7.11,9.26,1007.0,broken clouds,75
510,2023-03-14 12:42:48,6.81,8.23,1007.0,light intensity shower rain,75
511,2023-03-14 13:07:30,5.87,9.26,1008.0,light rain,75
512,2023-03-14 13:34:34,5.7,9.26,1008.0,broken clouds,75
513,2023-03-14 14:03:14,5.77,8.75,1008.0,broken clouds,75
514,2023-03-14 14:34:21,6.66,7.72,1008.0,broken clouds,75
515,2023-03-14 15:06:15,6.37,6.69,1009.0,broken clouds,75
516,2023-03-14 15:37:34,4.84,8.23,1009.0,light intensity shower rain,75
517,2023-03-14 16:08:42,4.31,7.72,1010.0,scattered clouds,40
518,2023-03-14 16:33:07,4.99,5.66,1010.0,scattered clouds,40
519,2023-03-14 17:03:53,5.51,5.14,1010.0,few clouds,20
520,2023-03-14 17:38:20,5.55,7.72,1010.0,few clouds,20
521,2023-03-14 18:11:38,5.33,6.71,1011.0,few clouds,20
522,2023-03-14 18:41:39,4.44,4.12,1011.0,few clouds,20
523,2023-03-14 19:09:07,3.94,4.63,1012.0,few clouds,20
524,2023-03-14 19:37:07,3.48,5.14,1012.0,scattered clouds,40
525,2023-03-14 20:12:50,3.34,5.14,1013.0,scattered clouds,40
526,2023-03-14 20:37:00,2.95,4.12,1012.0,few clouds,20
527,2023-03-14 21:06:22,3.05,4.63,1013.0,few clouds,20
528,2023-03-14 21:38:04,2.53,4.63,1013.0,few clouds,20
529,2023-03-14 22:12:51,2.09,1.54,1013.0,few clouds,20
530,2023-03-14 22:42:52,1.84,3.6,1013.0,few clouds,20
531,2023-03-14 23:07:28,2.14,2.57,1014.0,few clouds,20
532,2023-03-14 23:35:27,1.79,3.09,1013.0,few clouds,20
533,2023-03-15 00:04:04,1.8,2.57,1013.0,few clouds,20
534,2023-03-15 00:40:51,2.02,2.57,1013.0,few clouds,20
535,2023-03-15 01:12:31,1.75,3.09,1013.0,few clouds,20
536,2023-03-15 01:32:31,1.04,4.12,1013.0,few clouds,20
537,2023-03-15 02:10:49,0.69,2.06,1013.0,few clouds,20
538,2023-03-15 02:35:38,0.68,2.57,1014.0,few clouds,20
539,2023-03-15 03:04:46,0.78,2.57,1013.0,broken clouds,75
540,2023-03-15 03:36:10,0.82,3.6,1013.0,broken clouds,75
541,2023-03-15 04:10:50,0.96,1.54,1013.0,broken clouds,75
542,2023-03-15 04:42:24,1.54,2.57,1013.0,broken clouds,75
543,2023-03-15 05:08:36,1.65,1.54,1013.0,broken clouds,75
544,2023-03-15 05:42:21,2.11,2.06,1013.0,broken clouds,75
545,2023-03-15 06:09:14,2.66,1.54,1012.0,light rain,75
546,2023-03-15 06:38:02,3.01,2.06,1012.0,light rain,75
547,2023-03-15 07:11:31,3.38,2.57,1012.0,light rain,75
548,2023-03-15 07:42:55,3.92,4.63,1011.0,light rain,75
549,2023-03-15 08:12:21,4.14,2.57,1012.0,light rain,75
550,2023-03-15 08:42:29,4.17,4.12,1012.0,light rain,75
551,2023-03-15 09:06:04,4.63,3.6,1012.0,light rain,75
552,2023-03-15 09:33:04,4.52,3.09,1012.0,light rain,75
553,2023-03-15 10:05:41,4.78,2.24,1010.0,light rain,75
554,2023-03-15 10:42:56,5.23,1.79,1010.0,light rain,75
555,2023-03-15 11:06:27,5.7,2.57,1009.0,light rain,75
556,2023-03-15 11:41:16,6.16,5.14,1009.0,light rain,75
557,2023-03-15 12:06:51,6.8,5.14,1008.0,light rain,75
558,2023-03-15 12:37:26,7.21,5.66,1008.0,light rain,75
559,2023-03-15 13:09:40,7.51,6.69,1007.0,light rain,75
560,2023-03-15 13:39:25,8.02,6.17,1007.0,broken clouds,75
561,2023-03-15 14:07:19,8.21,7.72,1005.0,light rain,75
562,2023-03-15 14:37:37,8.54,7.72,1005.0,light rain,75
563,2023-03-15 15:12:30,8.64,6.17,1004.0,light rain,75
564,2023-03-15 15:36:07,9.13,6.69,1004.0,moderate rain,75
565,2023-03-15 16:04:57,9.14,7.2,1003.0,moderate rain,75
566,2023-03-15 16:35:53,9.19,7.72,1003.0,moderate rain,75
567,2023-03-15 17:05:02,9.39,9.26,1002.0,moderate rain,75
568,2023-03-15 17:35:03,9.39,8.75,1002.0,light rain,75
569,2023-03-15 18:07:42,9.46,4.63,1001.0,light rain,75
570,2023-03-15 18:38:47,9.75,8.75,1001.0,broken clouds,75
571,2023-03-15 19:05:14,9.59,4.63,1001.0,broken clouds,75
572,2023-03-15 19:35:22,9.75,10.29,1001.0,light intensity drizzle,75
573,2023-03-15 20:12:59,9.89,4.12,1000.0,broken clouds,75
574,2023-03-15 20:42:59,9.94,7.2,1000.0,broken clouds,75
575,2023-03-15 21:09:03,9.99,2.57,1000.0,broken clouds,75
576,2023-03-15 21:35:10,9.99,7.72,1000.0,broken clouds,75
577,2023-03-15 22:06:28,9.99,2.57,999.0,light rain,75
578,2023-03-15 22:38:07,9.99,8.75,999.0,moderate rain,75
579,2023-03-15 23:09:20,9.99,3.6,999.0,moderate rain,75
580,2023-03-15 23:43:00,9.99,7.72,998.0,light rain,75
581,2023-03-16 00:06:55,9.99,4.12,998.0,moderate rain,75
582,2023-03-16 00:43:01,9.99,8.23,998.0,light rain,75
583,2023-03-16 01:13:01,9.99,6.26,998.0,moderate rain,75
584,2023-03-16 01:41:04,9.99,8.23,997.0,light rain,75
585,2023-03-16 02:07:00,9.99,4.63,997.0,broken clouds,75
586,2023-03-16 02:43:01,9.99,7.72,997.0,broken clouds,75
587,2023-03-16 03:03:38,9.99,5.14,996.0,broken clouds,75
588,2023-03-16 03:42:47,9.99,9.77,996.0,broken clouds,75
589,2023-03-16 04:10:23,9.99,7.72,996.0,broken clouds,75
590,2023-03-16 04:34:06,9.99,8.23,996.0,broken clouds,75
591,2023-03-16 05:10:50,9.99,5.66,995.0,broken clouds,75
592,2023-03-16 05:38:27,9.99,9.77,996.0,light intensity drizzle,75
593,2023-03-16 06:03:04,9.99,7.72,995.0,light rain,75
594,2023-03-16 06:35:12,9.99,9.77,995.0,moderate rain,75
595,2023-03-16 07:05:11,9.99,6.69,995.0,broken clouds,75
596,2023-03-16 07:35:04,9.99,9.26,995.0,broken clouds,75
597,2023-03-16 08:07:32,9.99,7.2,995.0,broken clouds,75
598,2023-03-16 08:43:04,9.99,7.72,995.0,broken clouds,75
599,2023-03-16 09:03:24,9.99,7.2,995.0,broken clouds,75
600,2023-03-16 09:35:57,9.99,8.23,995.0,broken clouds,75
601,2023-03-16 10:10:14,9.99,8.23,995.0,broken clouds,75
602,2023-03-16 10:43:04,9.99,8.23,995.0,broken clouds,75
603,2023-03-16 11:07:18,9.99,8.23,995.0,broken clouds,75
604,2023-03-16 11:42:07,9.99,8.23,995.0,broken clouds,75
605,2023-03-16 12:13:05,9.99,8.75,995.0,broken clouds,75
606,2023-03-16 12:33:42,9.99,7.72,995.0,broken clouds,75
607,2023-03-16 13:04:30,9.99,7.72,995.0,broken clouds,75
608,2023-03-16 13:33:17,9.99,7.2,995.0,broken clouds,75
609,2023-03-16 14:07:21,9.99,6.69,995.0,broken clouds,75
610,2023-03-16 14:38:11,9.99,6.69,995.0,broken clouds,75
611,2023-03-16 15:01:46,9.99,7.2,994.0,broken clouds,75
612,2023-03-16 15:38:23,9.99,6.69,994.0,broken clouds,75
613,2023-03-16 16:08:55,9.99,6.69,994.0,broken clouds,75
614,2023-03-16 16:42:13,9.99,8.23,994.0,broken clouds,75
615,2023-03-16 17:07:09,9.99,7.2,994.0,scattered clouds,40
616,2023-03-16 17:41:02,9.99,7.2,994.0,scattered clouds,40
617,2023-03-16 18:11:36,9.99,7.2,995.0,scattered clouds,40
618,2023-03-16 18:30:19,9.99,6.17,994.0,scattered clouds,40
619,2023-03-16 19:10:50,9.99,5.14,995.0,few clouds,20
620,2023-03-16 19:33:15,9.99,4.63,995.0,few clouds,20
621,2023-03-16 20:03:19,9.99,5.14,995.0,few clouds,20
622,2023-03-16 20:35:04,9.99,5.66,995.0,few clouds,20
623,2023-03-16 21:04:39,9.99,4.63,995.0,few clouds,20
624,2023-03-16 21:37:28,9.99,6.17,995.0,few clouds,20
625,2023-03-16 22:12:32,9.99,3.09,996.0,few clouds,20
626,2023-03-16 22:35:03,9.99,6.17,996.0,few clouds,20
627,2023-03-16 23:13:09,9.8,3.6,995.0,few clouds,20
628,2023-03-16 23:43:09,9.99,7.2,997.0,few clouds,20
629,2023-03-17 00:08:14,9.99,3.6,998.0,few clouds,20
630,2023-03-17 00:43:10,9.97,5.66,996.0,few clouds,20
631,2023-03-17 01:09:01,9.99,2.68,996.0,few clouds,20
632,2023-03-17 01:41:53,9.99,5.66,998.0,few clouds,20
633,2023-03-17 02:08:40,9.56,2.06,998.0,scattered clouds,40
634,2023-03-17 02:43:10,9.53,5.66,997.0,broken clouds,75
635,2023-03-17 03:13:11,9.61,3.6,997.0,broken clouds,75
636,2023-03-17 03:34:15,9.47,4.63,995.0,broken clouds,75
637,2023-03-17 04:11:40,9.25,2.57,995.0,scattered clouds,40
638,2023-03-17 04:43:11,9.29,5.66,995.0,broken clouds,75
639,2023-03-17 05:07:12,9.13,3.6,995.0,broken clouds,75
640,2023-03-17 05:40:29,9.33,3.09,995.0,broken clouds,75
641,2023-03-17 06:13:12,9.51,4.63,996.0,broken clouds,75
642,2023-03-17 06:40:15,9.62,4.63,995.0,broken clouds,75
643,2023-03-17 07:13:12,9.68,3.6,996.0,broken clouds,75
644,2023-03-17 07:35:42,9.74,4.12,996.0,broken clouds,75
645,2023-03-17 08:04:12,9.99,3.09,997.0,broken clouds,75
646,2023-03-17 08:37:34,9.99,3.09,998.0,broken clouds,75
647,2023-03-17 09:10:18,9.99,5.66,998.0,broken clouds,75
648,2023-03-17 09:41:54,9.99,5.66,997.0,light rain,75
649,2023-03-17 10:12:06,9.99,5.14,996.0,moderate rain,75
650,2023-03-17 10:32:53,9.99,6.17,996.0,light intensity shower rain,75
651,2023-03-17 11:06:34,9.99,5.14,996.0,light intensity shower rain,75
652,2023-03-17 11:37:10,9.99,3.6,996.0,light rain,75
653,2023-03-17 12:07:20,9.99,4.12,996.0,light intensity shower rain,75
654,2023-03-17 12:42:15,9.99,4.63,996.0,broken clouds,75
655,2023-03-17 13:13:11,9.99,4.63,996.0,broken clouds,75
656,2023-03-17 13:31:04,9.99,5.66,998.0,broken clouds,75
657,2023-03-17 14:06:20,9.99,5.36,998.0,light rain,75
658,2023-03-17 14:37:27,9.99,5.66,996.0,broken clouds,75
659,2023-03-17 15:03:29,9.99,5.14,996.0,broken clouds,75
660,2023-03-17 15:34:53,9.99,5.14,997.0,light rain,75
661,2023-03-17 16:10:51,9.99,4.12,996.0,broken clouds,75
662,2023-03-17 16:38:22,9.99,5.14,996.0,broken clouds,75
663,2023-03-17 17:03:48,9.99,4.12,996.0,broken clouds,75
664,2023-03-17 17:39:26,9.99,5.14,996.0,broken clouds,75
665,2023-03-17 18:06:31,9.99,3.6,997.0,broken clouds,75
666,2023-03-17 18:37:09,9.99,4.12,997.0,broken clouds,75
667,2023-03-17 19:07:59,9.99,3.6,997.0,broken clouds,75
668,2023-03-17 19:40:17,9.99,3.6,997.0,broken clouds,75
669,2023-03-17 20:05:35,9.99,3.09,998.0,broken clouds,75
670,2023-03-17 20:37:01,9.99,3.6,998.0,broken clouds,75
671,2023-03-17 21:10:50,9.99,2.06,999.0,broken clouds,75
672,2023-03-17 21:36:05,9.99,1.54,998.0,broken clouds,75
673,2023-03-17 22:10:30,9.98,2.57,999.0,broken clouds,75
674,2023-03-17 22:35:50,9.99,3.6,999.0,scattered clouds,40
675,2023-03-17 23:13:18,9.25,2.06,999.0,broken clouds,75
676,2023-03-17 23:39:50,9.32,2.06,999.0,broken clouds,75
677,2023-03-18 00:09:09,9.5,1.54,999.0,broken clouds,75
678,2023-03-18 00:43:18,9.66,1.54,999.0,broken clouds,75
679,2023-03-18 01:04:17,9.61,1.54,1000.0,broken clouds,75
680,2023-03-18 01:36:24,9.66,2.06,1000.0,broken clouds,75
681,2023-03-18 02:13:19,9.59,1.54,1000.0,broken clouds,75
682,2023-03-18 02:42:25,9.93,2.06,1000.0,broken clouds,75
683,2023-03-18 03:08:17,9.78,1.03,1000.0,broken clouds,75
684,2023-03-18 03:43:20,9.41,2.57,1000.0,broken clouds,75
685,2023-03-18 04:04:26,9.4,1.54,1001.0,broken clouds,75
686,2023-03-18 04:40:38,9.41,2.06,1002.0,broken clouds,75
687,2023-03-18 05:08:04,9.31,1.54,1001.0,broken clouds,75
688,2023-03-18 05:39:26,8.99,1.54,1001.0,broken clouds,75
689,2023-03-18 06:11:06,9.07,1.03,1001.0,broken clouds,75
690,2023-03-18 06:37:11,7.91,3.09,1001.0,broken clouds,75
691,2023-03-18 07:13:21,8.67,1.03,1002.0,broken clouds,75
692,2023-03-18 07:43:21,8.61,4.12,1002.0,broken clouds,75
693,2023-03-18 08:07:42,9.21,2.06,1002.0,broken clouds,75
694,2023-03-18 08:36:55,9.99,3.09,1003.0,broken clouds,75
695,2023-03-18 09:10:16,9.99,2.06,1004.0,broken clouds,75
696,2023-03-18 09:41:37,9.99,4.12,1003.0,broken clouds,75
697,2023-03-18 10:06:06,9.99,3.13,1003.0,broken clouds,75
698,2023-03-18 10:35:13,9.99,5.66,1004.0,light intensity drizzle,75
699,2023-03-18 11:08:07,9.99,3.6,1004.0,broken clouds,75
700,2023-03-18 11:42:23,9.99,5.14,1005.0,light intensity drizzle,75
701,2023-03-18 12:08:16,9.99,3.6,1005.0,broken clouds,75
702,2023-03-18 12:34:25,9.99,5.66,1005.0,broken clouds,75
703,2023-03-18 13:09:10,9.65,8.75,1007.0,moderate rain,75
704,2023-03-18 13:37:06,9.64,8.23,1006.0,broken clouds,75
705,2023-03-18 14:08:02,9.54,8.05,1007.0,broken clouds,75
706,2023-03-18 14:36:34,9.7,8.75,1007.0,broken clouds,75
707,2023-03-18 15:11:08,9.88,7.2,1007.0,broken clouds,75
708,2023-03-18 15:43:04,9.65,9.26,1007.0,broken clouds,75
709,2023-03-18 16:13:24,9.99,7.2,1007.0,broken clouds,75
710,2023-03-18 16:33:54,9.99,8.23,1008.0,scattered clouds,40
711,2023-03-18 17:04:16,9.99,10.29,1008.0,few clouds,20
712,2023-03-18 17:42:24,9.19,9.26,1009.0,few clouds,20
713,2023-03-18 18:05:28,8.96,7.2,1010.0,few clouds,20
714,2023-03-18 18:35:25,7.99,8.23,1010.0,few clouds,20
715,2023-03-18 19:08:49,7.88,7.2,1010.0,few clouds,20
716,2023-03-18 19:39:00,7.04,7.2,1011.0,few clouds,20
717,2023-03-18 20:10:52,7.05,7.2,1011.0,few clouds,20
718,2023-03-18 20:37:27,6.87,7.2,1012.0,few clouds,20
719,2023-03-18 21:05:26,6.44,7.2,1012.0,few clouds,20
720,2023-03-18 21:40:36,5.95,6.17,1012.0,few clouds,20
721,2023-03-18 22:12:16,6.03,6.17,1013.0,few clouds,20
722,2023-03-18 22:39:49,6.2,6.17,1013.0,few clouds,20
723,2023-03-18 23:09:27,5.46,5.66,1014.0,few clouds,20
724,2023-03-18 23:43:27,5.56,6.69,1014.0,few clouds,20
725,2023-03-19 00:05:26,4.95,6.69,1013.0,few clouds,20
726,2023-03-19 00:36:48,4.77,6.71,1014.0,few clouds,20
727,2023-03-19 01:07:59,4.74,5.14,1014.0,few clouds,20
728,2023-03-19 01:43:09,4.4,6.71,1014.0,few clouds,20
729,2023-03-19 02:08:40,4.32,6.71,1014.0,few clouds,20
730,2023-03-19 02:40:08,4.5,7.2,1015.0,scattered clouds,40
731,2023-03-19 03:13:28,4.35,4.63,1015.0,broken clouds,75
732,2023-03-19 03:43:28,4.34,5.66,1014.0,few clouds,20
733,2023-03-19 04:13:29,4.34,5.66,1015.0,few clouds,20
734,2023-03-19 04:35:07,4.25,5.14,1015.0,few clouds,20
735,2023-03-19 05:07:57,4.04,5.14,1015.0,few clouds,20
736,2023-03-19 05:43:29,3.62,4.92,1015.0,few clouds,20
737,2023-03-19 06:13:29,3.36,4.63,1015.0,few clouds,20
738,2023-03-19 06:43:29,3.29,4.63,1016.0,few clouds,20
739,2023-03-19 07:04:26,3.4,4.12,1016.0,few clouds,20
740,2023-03-19 07:32:18,3.63,4.12,1016.0,few clouds,20
741,2023-03-19 08:09:29,4.6,3.6,1016.0,few clouds,20
742,2023-03-19 08:41:31,5.1,3.6,1016.0,scattered clouds,40
743,2023-03-19 09:09:01,6.82,2.68,1017.0,overcast clouds,100
744,2023-03-19 09:41:55,7.64,4.63,1016.0,broken clouds,75
745,2023-03-19 10:05:21,8.15,3.6,1017.0,broken clouds,75
746,2023-03-19 10:36:05,8.31,4.63,1016.0,broken clouds,75
747,2023-03-19 11:08:35,8.38,3.6,1017.0,broken clouds,75
748,2023-03-19 11:40:58,8.42,4.12,1016.0,light rain,75
749,2023-03-19 12:09:04,9.23,4.12,1016.0,broken clouds,75
750,2023-03-19 12:34:32,9.59,5.14,1016.0,broken clouds,75
751,2023-03-19 13:05:44,9.56,3.09,1016.0,light rain,75
752,2023-03-19 13:37:03,9.18,5.14,1016.0,light rain,75
753,2023-03-19 14:08:23,9.24,3.6,1015.0,light rain,75
754,2023-03-19 14:43:32,8.9,6.69,1015.0,light rain,75
755,2023-03-19 15:10:35,8.47,4.12,1015.0,heavy intensity rain,75
756,2023-03-19 15:33:53,7.76,5.14,1014.0,light rain,75
757,2023-03-19 16:04:32,7.81,4.12,1014.0,moderate rain,75
758,2023-03-19 16:38:04,7.33,3.6,1014.0,broken clouds,75
759,2023-03-19 17:07:21,7.56,0.89,1013.0,light rain,100
760,2023-03-19 17:34:00,7.56,3.6,1013.0,light rain,75
761,2023-03-19 18:01:44,7.36,2.57,1013.0,broken clouds,75
762,2023-03-19 18:35:05,8.0,7.2,1013.0,light rain,75
763,2023-03-19 19:12:49,8.48,2.24,1012.0,light rain,100
764,2023-03-19 19:36:36,8.93,8.75,1012.0,broken clouds,75
765,2023-03-19 20:13:34,9.4,3.09,1012.0,broken clouds,75
766,2023-03-19 20:41:41,9.99,8.23,1011.0,broken clouds,75
767,2023-03-19 21:13:35,9.99,5.14,1012.0,broken clouds,75
768,2023-03-19 21:34:54,9.99,7.72,1011.0,broken clouds,75
769,2023-03-19 22:09:06,9.99,5.14,1011.0,broken clouds,75
770,2023-03-19 22:34:54,9.99,9.26,1011.0,broken clouds,75
771,2023-03-19 23:07:29,9.99,4.92,1011.0,broken clouds,75
772,2023-03-19 23:40:33,9.99,7.2,1011.0,broken clouds,75
773,2023-03-20 00:11:23,9.99,5.14,1011.0,broken clouds,75
774,2023-03-20 00:43:36,9.99,6.69,1012.0,broken clouds,75
775,2023-03-20 01:10:15,9.99,6.69,1012.0,broken clouds,75
776,2023-03-20 01:43:37,9.99,6.69,1011.0,broken clouds,75
777,2023-03-20 02:09:47,9.99,5.14,1010.0,broken clouds,75
778,2023-03-20 02:38:02,9.99,7.2,1011.0,light rain,75
779,2023-03-20 03:11:32,9.99,4.63,1010.0,broken clouds,75
780,2023-03-20 03:30:07,9.99,6.17,1010.0,broken clouds,75
781,2023-03-20 04:10:17,9.99,4.12,1010.0,broken clouds,75
782,2023-03-20 04:43:38,9.99,5.66,1010.0,broken clouds,75
783,2023-03-20 05:11:04,9.99,4.12,1010.0,broken clouds,75
784,2023-03-20 05:32:37,9.99,7.2,1010.0,broken clouds,75
785,2023-03-20 06:11:41,9.99,4.63,1010.0,light rain,75
786,2023-03-20 06:43:38,9.99,5.14,1011.0,light rain,75
787,2023-03-20 07:04:22,9.99,3.6,1012.0,light rain,75
788,2023-03-20 07:34:02,9.99,4.63,1010.0,broken clouds,75
789,2023-03-20 08:13:39,9.99,3.09,1010.0,broken clouds,75
